,Phone_format,Phone
77160,NNN NNN NNNN,872 693 6790
77161,NNN NNN NNNN,948 187 2223
77162,NNN NNN NNNN,503 921 0917
77163,NNN NNN NNNN,360 338 4540
77164,NNN NNN NNNN,668 314 7558
77165,NNN NNN NNNN,524 487 5389
77166,NNN NNN NNNN,852 539 1830
77167,nan,nan
77168,NNN NNN NNNN,616 382 8505
77169,NNN NNN NNNN,955 998 4372
77170,NNN NNN NNNN,961 406 2900
77171,NNN NNN NNNN,297 679 6524
77172,NNN NNN NNNN,520 846 6245
77173,NNN NNN NNNN,522 297 3166
77174,NNN NNN NNNN,331 279 8198
77175,NNN NNN NNNN,577 960 7497
77176,NNN NNN NNNN,783 966 3706
77177,NNN NNN NNNN,499 104 9857
77178,NNN NNN NNNN,335 259 8657
77179,NNN NNN NNNN,491 747 0080
77180,NNN NNN NNNN,744 709 6759
77181,NNN NNN NNNN,302 234 0380
77182,NNN NNN NNNN,505 430 5293
77183,NNN NNN NNNN,341 564 7537
77184,NNN NNN NNNN,289 757 9670
77185,NNN NNN NNNN,416 398 7247
77186,NNN NNN NNNN,684 233 0451
77187,NNN NNN NNNN,942 530 7054
77188,NNN NNN NNNN,921 100 2504
77189,NNN NNN NNNN,922 596 8482
77190,NNN NNN NNNN,661 513 1765
77191,nan,nan
77192,NNN NNN NNNN,251 844 2675
77193,NNN NNN NNNN,609 503 9367
77194,nan,nan
77195,NNN NNN NNNN,113 705 5399
77196,NNN NNN NNNN,121 189 8782
77197,NNN NNN NNNN,548 814 8714
77198,NNN NNN NNNN,485 649 0534
77199,NNN NNN NNNN,222 312 2215
77200,NNN NNN NNNN,738 265 7394
77201,NNN NNN NNNN,555 850 4658
77202,NNN NNN NNNN,336 611 6738
77203,NNN NNN NNNN,373 633 0377
77204,NNN NNN NNNN,780 372 6712
77205,NNN NNN NNNN,703 578 7228
77206,NNN NNN NNNN,466 368 4631
77207,NNN NNN NNNN,124 850 5711
77208,NNN NNN NNNN,400 674 7560
77209,NNN NNN NNNN,644 788 1443
77210,NNN NNN NNNN,867 174 1461
77211,nan,nan
77212,NNN NNN NNNN,549 483 8062
77213,NNN NNN NNNN,255 691 0072
77214,nan,nan
77215,NNN NNN NNNN,671 104 0153
77216,NNN NNN NNNN,841 365 0554
77217,NNN NNN NNNN,270 550 1224
77218,NNN NNN NNNN,259 476 9202
77219,NNN NNN NNNN,106 591 6383
77220,NNN NNN NNNN,619 693 0166
77221,NNN NNN NNNN,404 899 1658
77222,NNN NNN NNNN,195 543 0696
77223,NNN NNN NNNN,237 213 4561
77224,NNN NNN NNNN,396 551 8403
77225,NNN NNN NNNN,983 958 8407
77226,NNN NNN NNNN,107 471 1145
77227,NNN NNN NNNN,660 289 6484
77228,NNN NNN NNNN,406 629 3502
77229,NNN NNN NNNN,811 103 0556
77230,NNN NNN NNNN,728 297 1920
77231,NNN NNN NNNN,329 237 4536
77232,NNN NNN NNNN,816 146 0514
77233,NNN NNN NNNN,637 739 0924
77234,NNN NNN NNNN,163 844 9254
77235,NNN NNN NNNN,291 631 6836
77236,NNN NNN NNNN,369 245 4372
77237,NNN NNN NNNN,358 595 7859
77238,NNN NNN NNNN,355 322 4536
77239,NNN NNN NNNN,519 222 9329
77240,NNN NNN NNNN,471 174 1729
77241,NNN NNN NNNN,666 397 9715
77242,NNN NNN NNNN,170 689 8024
77243,NNN NNN NNNN,471 903 0285
77244,NNN NNN NNNN,886 471 6002
77245,NNN NNN NNNN,140 381 0213
77246,NNN NNN NNNN,856 341 8268
77247,NNN NNN NNNN,816 527 6009
77248,NNN NNN NNNN,711 498 4089
77249,NNN NNN NNNN,400 669 1047
77250,NNN NNN NNNN,763 201 8187
77251,NNN NNN NNNN,188 313 2015
77252,NNN NNN NNNN,100 673 5432
77253,NNN NNN NNNN,738 705 2301
77254,NNN NNN NNNN,585 619 3841
77255,NNN NNN NNNN,930 791 5182
77256,NNN NNN NNNN,994 286 1873
77257,NNN NNN NNNN,163 340 7599
77258,NNN NNN NNNN,451 570 1644
77259,NNN NNN NNNN,204 335 5070
77260,NNN NNN NNNN,880 799 3922
77261,NNN NNN NNNN,108 521 5317
77262,NNN NNN NNNN,918 241 5164
77263,NNN NNN NNNN,544 973 3530
77264,NNN NNN NNNN,310 985 2199
77265,nan,nan
77266,NNN NNN NNNN,110 455 0127
77267,NNN NNN NNNN,962 829 5348
77268,NNN NNN NNNN,423 384 4224
77269,NNN NNN NNNN,714 476 5038
77270,NNN NNN NNNN,874 276 8615
77271,NNN NNN NNNN,659 664 5034
77272,NNN NNN NNNN,286 954 4864
77273,NNN NNN NNNN,255 939 1810
77274,NNN NNN NNNN,563 906 9683
77275,NNN NNN NNNN,520 618 6147
77276,NNN NNN NNNN,351 255 8299
77277,NNN NNN NNNN,105 107 5279
77278,NNN NNN NNNN,980 218 3490
77279,NNN NNN NNNN,537 955 2670
77280,NNN NNN NNNN,718 943 3824
77281,NNN NNN NNNN,790 990 0242
77282,NNN NNN NNNN,929 512 9599
77283,NNN NNN NNNN,188 251 0808
77284,NNN NNN NNNN,400 829 8528
77285,NNN NNN NNNN,235 726 8084
77286,NNN NNN NNNN,260 720 6930
77287,NNN NNN NNNN,244 197 1019
77288,NNN NNN NNNN,943 818 8304
77289,NNN NNN NNNN,505 366 8253
77290,NNN NNN NNNN,856 418 1633
77291,NNN NNN NNNN,262 311 0919
77292,NNN NNN NNNN,874 952 3473
77293,NNN NNN NNNN,796 882 3170
77294,NNN NNN NNNN,373 397 7138
77295,NNN NNN NNNN,428 685 7504
77296,NNN NNN NNNN,678 900 5761
77297,NNN NNN NNNN,378 841 4299
77298,NNN NNN NNNN,261 709 7534
77299,NNN NNN NNNN,229 461 9383
77300,NNN NNN NNNN,373 169 0851
77301,NNN NNN NNNN,275 997 4431
77302,NNN NNN NNNN,400 918 0247
77303,NNN NNN NNNN,338 706 2038
77304,NNN NNN NNNN,652 602 9662
77305,NNN NNN NNNN,805 165 8934
77306,NNN NNN NNNN,497 966 9746
77307,NNN NNN NNNN,723 545 9767
77308,NNN NNN NNNN,790 613 9143
77309,NNN NNN NNNN,192 138 4266
77310,NNN NNN NNNN,680 530 4558
77311,NNN NNN NNNN,726 582 6626
77312,NNN NNN NNNN,410 657 2037
77313,NNN NNN NNNN,161 240 8483
77314,NNN NNN NNNN,609 473 5367
77315,NNN NNN NNNN,898 772 4420
77316,NNN NNN NNNN,704 250 3079
77317,NNN NNN NNNN,894 540 2424
77318,NNN NNN NNNN,406 851 5376
77319,NNN NNN NNNN,129 759 2852
77320,NNN NNN NNNN,630 748 0232
77321,NNN NNN NNNN,986 216 5227
77322,NNN NNN NNNN,329 252 6415
77323,NNN NNN NNNN,536 206 9329
77324,NNN NNN NNNN,736 390 3227
77325,NNN NNN NNNN,179 890 1170
77326,NNN NNN NNNN,664 227 3046
77327,NNN NNN NNNN,979 488 9013
77328,NNN NNN NNNN,923 538 0465
77329,nan,nan
77330,NNN NNN NNNN,850 817 1177
77331,NNN NNN NNNN,453 558 8994
77332,nan,nan
77333,NNN NNN NNNN,146 245 6339
77334,NNN NNN NNNN,538 213 8468
77335,NNN NNN NNNN,503 118 3140
77336,NNN NNN NNNN,547 874 9284
77337,NNN NNN NNNN,225 380 5024
77338,NNN NNN NNNN,379 411 1013
77339,NNN NNN NNNN,175 891 4956
77340,NNN NNN NNNN,777 905 5810
77341,NNN NNN NNNN,999 719 0826
77342,NNN NNN NNNN,719 119 2202
77343,NNN NNN NNNN,163 412 4083
77344,NNN NNN NNNN,557 910 5867
77345,NNN NNN NNNN,831 293 1104
77346,NNN NNN NNNN,928 701 7120
77347,NNN NNN NNNN,960 141 2478
77348,NNN NNN NNNN,590 936 9299
77349,NNN NNN NNNN,343 245 5206
77350,NNN NNN NNNN,118 538 6115
77351,NNN NNN NNNN,116 290 8392
77352,NNN NNN NNNN,865 136 0314
77353,NNN NNN NNNN,337 386 9245
77354,NNN NNN NNNN,475 505 1933
77355,NNN NNN NNNN,873 419 9245
77356,NNN NNN NNNN,115 152 1302
77357,NNN NNN NNNN,320 228 4670
77358,NNN NNN NNNN,274 883 1127
77359,NNN NNN NNNN,400 560 0997
77360,NNN NNN NNNN,741 362 9292
77361,NNN NNN NNNN,467 814 3342
77362,NNN NNN NNNN,823 850 2909
77363,NNN NNN NNNN,682 463 5243
77364,NNN NNN NNNN,606 812 1946
77365,NNN NNN NNNN,237 447 8253
77366,NNN NNN NNNN,913 485 4343
77367,NNN NNN NNNN,144 153 0516
77368,NNN NNN NNNN,314 198 4447
77369,NNN NNN NNNN,253 616 1373
77370,nan,nan
77371,NNN NNN NNNN,642 444 9266
77372,NNN NNN NNNN,563 103 7976
77373,NNN NNN NNNN,900 974 6718
77374,NNN NNN NNNN,938 424 2894
77375,NNN NNN NNNN,935 456 3775
77376,NNN NNN NNNN,261 792 5236
77377,NNN NNN NNNN,887 601 8081
77378,NNN NNN NNNN,540 177 9791
77379,NNN NNN NNNN,916 108 6700
77380,NNN NNN NNNN,373 456 9377
77381,NNN NNN NNNN,805 627 9036
77382,NNN NNN NNNN,417 381 9105
77383,NNN NNN NNNN,934 375 0755
77384,NNN NNN NNNN,994 628 6179
77385,NNN NNN NNNN,922 314 0452
77386,NNN NNN NNNN,149 163 6963
77387,NNN NNN NNNN,382 190 6769
77388,NNN NNN NNNN,878 622 9507
77389,NNN NNN NNNN,275 635 8221
77390,NNN NNN NNNN,918 276 0736
77391,NNN NNN NNNN,999 297 2593
77392,NNN NNN NNNN,706 797 0047
77393,NNN NNN NNNN,992 239 7238
77394,NNN NNN NNNN,416 491 1053
77395,NNN NNN NNNN,827 753 9907
77396,NNN NNN NNNN,811 588 1577
77397,NNN NNN NNNN,580 602 8555
77398,NNN NNN NNNN,308 613 7005
77399,NNN NNN NNNN,673 339 9542
77400,NNN NNN NNNN,949 730 5787
77401,NNN NNN NNNN,358 204 6786
77402,NNN NNN NNNN,991 336 0665
77403,nan,nan
77404,NNN NNN NNNN,472 956 3904
77405,NNN NNN NNNN,509 182 4103
77406,NNN NNN NNNN,705 107 7950
77407,NNN NNN NNNN,637 184 5090
77408,NNN NNN NNNN,333 198 1123
77409,NNN NNN NNNN,834 672 5143
77410,NNN NNN NNNN,289 861 5223
77411,NNN NNN NNNN,932 491 0602
77412,NNN NNN NNNN,827 371 4260
77413,NNN NNN NNNN,723 775 0084
77414,nan,nan
77415,NNN NNN NNNN,392 161 2427
77416,NNN NNN NNNN,359 279 6274
77417,NNN NNN NNNN,189 893 3038
77418,NNN NNN NNNN,709 571 6779
77419,NNN NNN NNNN,790 855 7132
77420,NNN NNN NNNN,895 570 4634
77421,NNN NNN NNNN,500 281 4692
77422,nan,nan
77423,NNN NNN NNNN,670 686 2250
77424,NNN NNN NNNN,416 228 6176
77425,NNN NNN NNNN,411 356 5109
77426,nan,nan
77427,NNN NNN NNNN,816 886 8838
77428,NNN NNN NNNN,935 768 3673
77429,NNN NNN NNNN,768 579 3449
77430,NNN NNN NNNN,804 710 9405
77431,NNN NNN NNNN,507 517 3631
77432,NNN NNN NNNN,104 844 7390
77433,NNN NNN NNNN,303 868 6444
77434,NNN NNN NNNN,742 127 2261
77435,NNN NNN NNNN,424 741 3625
77436,NNN NNN NNNN,801 273 5175
77437,NNN NNN NNNN,976 683 9090
77438,NNN NNN NNNN,101 366 6578
77439,nan,nan
77440,NNN NNN NNNN,604 266 5815
77441,NNN NNN NNNN,319 386 5367
77442,nan,nan
77443,NNN NNN NNNN,634 332 4522
77444,NNN NNN NNNN,201 240 3472
77445,NNN NNN NNNN,965 104 6970
77446,NNN NNN NNNN,478 301 1031
77447,NNN NNN NNNN,131 210 5887
77448,NNN NNN NNNN,174 763 4925
77449,NNN NNN NNNN,970 368 1716
77450,NNN NNN NNNN,644 304 7940
77451,NNN NNN NNNN,643 826 7078
77452,NNN NNN NNNN,799 641 3791
77453,NNN NNN NNNN,155 349 1791
77454,NNN NNN NNNN,940 428 8370
77455,NNN NNN NNNN,685 999 3253
77456,NNN NNN NNNN,483 492 5712
77457,NNN NNN NNNN,487 882 3462
77458,NNN NNN NNNN,642 998 7667
77459,NNN NNN NNNN,778 138 6032
77460,NNN NNN NNNN,495 888 8619
77461,NNN NNN NNNN,724 989 4653
77462,NNN NNN NNNN,810 568 1001
77463,nan,nan
77464,NNN NNN NNNN,398 406 5872
77465,NNN NNN NNNN,809 271 1946
77466,NNN NNN NNNN,776 143 3769
77467,NNN NNN NNNN,457 280 3904
77468,NNN NNN NNNN,384 928 0424
77469,NNN NNN NNNN,643 102 9953
77470,NNN NNN NNNN,815 165 0031
77471,NNN NNN NNNN,372 341 6256
77472,NNN NNN NNNN,150 553 0861
77473,NNN NNN NNNN,811 268 9740
77474,NNN NNN NNNN,502 759 4878
77475,NNN NNN NNNN,227 649 0794
77476,NNN NNN NNNN,128 129 2478
77477,NNN NNN NNNN,496 926 7630
77478,nan,nan
77479,NNN NNN NNNN,816 957 6806
77480,NNN NNN NNNN,158 384 1902
77481,nan,nan
77482,NNN NNN NNNN,725 416 2773
77483,NNN NNN NNNN,895 865 0371
77484,NNN NNN NNNN,994 250 5760
77485,NNN NNN NNNN,582 503 6855
77486,NNN NNN NNNN,246 611 1513
77487,NNN NNN NNNN,365 208 5324
77488,NNN NNN NNNN,605 782 3344
77489,NNN NNN NNNN,517 403 6481
77490,NNN NNN NNNN,696 118 1131
77491,NNN NNN NNNN,419 285 0750
77492,NNN NNN NNNN,238 262 0896
77493,NNN NNN NNNN,999 961 7524
77494,NNN NNN NNNN,387 583 7849
77495,NNN NNN NNNN,303 234 2249
77496,NNN NNN NNNN,386 411 0995
77497,NNN NNN NNNN,626 668 5199
77498,NNN NNN NNNN,696 117 2921
77499,NNN NNN NNNN,255 656 7158
77500,NNN NNN NNNN,976 239 0318
77501,NNN NNN NNNN,830 951 4171
77502,NNN NNN NNNN,919 499 7946
77503,NNN NNN NNNN,452 602 5840
77504,NNN NNN NNNN,795 301 3939
77505,NNN NNN NNNN,550 807 7895
77506,NNN NNN NNNN,480 780 4781
77507,nan,nan
77508,NNN NNN NNNN,931 315 0290
77509,NNN NNN NNNN,178 124 5548
77510,NNN NNN NNNN,912 225 3304
77511,NNN NNN NNNN,599 695 2830
77512,NNN NNN NNNN,281 784 6032
77513,NNN NNN NNNN,110 815 2046
77514,NNN NNN NNNN,153 940 5948
77515,NNN NNN NNNN,862 355 0716
77516,NNN NNN NNNN,227 302 0890
77517,NNN NNN NNNN,655 757 9625
77518,NNN NNN NNNN,983 651 4986
77519,NNN NNN NNNN,596 600 8584
77520,NNN NNN NNNN,903 785 7089
77521,NNN NNN NNNN,573 227 0956
77522,NNN NNN NNNN,372 812 3379
77523,NNN NNN NNNN,382 438 3459
77524,NNN NNN NNNN,344 547 4702
77525,NNN NNN NNNN,750 922 5613
77526,NNN NNN NNNN,356 572 3362
77527,NNN NNN NNNN,559 570 5739
77528,NNN NNN NNNN,939 139 1205
77529,NNN NNN NNNN,519 981 6427
77530,NNN NNN NNNN,221 882 1527
77531,NNN NNN NNNN,998 470 3394
77532,NNN NNN NNNN,534 426 1099
77533,NNN NNN NNNN,484 992 6915
77534,NNN NNN NNNN,846 401 9127
77535,NNN NNN NNNN,996 512 5203
77536,NNN NNN NNNN,975 773 4483
77537,NNN NNN NNNN,988 585 5774
77538,NNN NNN NNNN,797 653 5858
77539,NNN NNN NNNN,704 877 6228
77540,NNN NNN NNNN,496 104 8034
77541,NNN NNN NNNN,775 686 3246
77542,NNN NNN NNNN,529 369 1735
77543,NNN NNN NNNN,325 338 5247
77544,NNN NNN NNNN,327 261 7401
77545,NNN NNN NNNN,411 641 3002
77546,NNN NNN NNNN,447 120 6963
77547,NNN NNN NNNN,686 318 0541
77548,NNN NNN NNNN,365 170 7422
77549,nan,nan
77550,NNN NNN NNNN,333 920 9522
77551,NNN NNN NNNN,351 258 0534
77552,NNN NNN NNNN,816 281 3008
77553,NNN NNN NNNN,841 356 6717
77554,NNN NNN NNNN,519 798 8914
77555,NNN NNN NNNN,742 285 0277
77556,NNN NNN NNNN,142 621 6122
77557,NNN NNN NNNN,619 405 4243
77558,NNN NNN NNNN,491 965 2497
77559,NNN NNN NNNN,759 634 6008
77560,NNN NNN NNNN,280 116 3675
77561,NNN NNN NNNN,406 531 2424
77562,NNN NNN NNNN,626 817 3154
77563,NNN NNN NNNN,918 675 9229
77564,NNN NNN NNNN,193 685 1113
77565,NNN NNN NNNN,531 832 8942
77566,NNN NNN NNNN,828 126 5540
77567,NNN NNN NNNN,283 272 8319
77568,NNN NNN NNNN,730 547 3612
77569,NNN NNN NNNN,215 833 1595
77570,NNN NNN NNNN,843 987 7135
77571,NNN NNN NNNN,644 385 2612
77572,NNN NNN NNNN,649 690 6602
77573,NNN NNN NNNN,199 921 7639
77574,NNN NNN NNNN,519 683 0297
77575,NNN NNN NNNN,809 875 9133
77576,NNN NNN NNNN,683 222 2551
77577,NNN NNN NNNN,962 500 5783
77578,NNN NNN NNNN,343 166 5214
77579,NNN NNN NNNN,805 661 4554
77580,NNN NNN NNNN,544 522 7086
77581,NNN NNN NNNN,746 656 1763
77582,NNN NNN NNNN,312 124 9843
77583,NNN NNN NNNN,867 856 1477
77584,nan,nan
77585,NNN NNN NNNN,233 914 2297
77586,NNN NNN NNNN,494 373 4593
77587,NNN NNN NNNN,504 901 8137
77588,NNN NNN NNNN,516 735 7889
77589,NNN NNN NNNN,659 829 5270
77590,NNN NNN NNNN,948 941 4160
77591,NNN NNN NNNN,329 816 4720
77592,NNN NNN NNNN,958 705 0802
77593,NNN NNN NNNN,803 540 3610
77594,NNN NNN NNNN,966 668 3688
77595,NNN NNN NNNN,156 455 9898
77596,NNN NNN NNNN,606 411 0831
77597,NNN NNN NNNN,648 363 4287
77598,NNN NNN NNNN,716 802 5895
77599,NNN NNN NNNN,996 284 5945
77600,NNN NNN NNNN,360 840 8498
77601,NNN NNN NNNN,342 119 1979
77602,NNN NNN NNNN,518 337 0849
77603,NNN NNN NNNN,461 169 0087
77604,NNN NNN NNNN,985 293 2642
77605,NNN NNN NNNN,612 103 7241
77606,NNN NNN NNNN,286 957 7511
77607,NNN NNN NNNN,358 416 5371
77608,NNN NNN NNNN,452 271 9155
77609,NNN NNN NNNN,621 298 8849
77610,NNN NNN NNNN,465 595 9686
77611,NNN NNN NNNN,745 608 5215
77612,NNN NNN NNNN,222 257 9609
77613,NNN NNN NNNN,905 962 5449
77614,NNN NNN NNNN,614 866 6885
77615,NNN NNN NNNN,809 563 5548
77616,NNN NNN NNNN,951 399 6603
77617,NNN NNN NNNN,790 228 4246
77618,NNN NNN NNNN,424 414 9316
77619,NNN NNN NNNN,871 228 0225
77620,NNN NNN NNNN,150 272 0530
77621,NNN NNN NNNN,276 735 0727
77622,NNN NNN NNNN,919 823 0302
77623,NNN NNN NNNN,486 205 3686
77624,NNN NNN NNNN,904 959 1800
77625,NNN NNN NNNN,289 191 3013
77626,NNN NNN NNNN,781 379 0789
77627,NNN NNN NNNN,441 462 1150
77628,NNN NNN NNNN,353 417 1695
77629,NNN NNN NNNN,594 634 2547
77630,NNN NNN NNNN,967 114 0655
77631,NNN NNN NNNN,218 632 6394
77632,NNN NNN NNNN,788 865 0300
77633,NNN NNN NNNN,234 703 9595
77634,NNN NNN NNNN,627 587 6990
77635,NNN NNN NNNN,107 613 2262
77636,nan,nan
77637,NNN NNN NNNN,573 760 3136
77638,NNN NNN NNNN,728 594 1170
77639,NNN NNN NNNN,721 631 8369
77640,NNN NNN NNNN,471 768 5787
77641,NNN NNN NNNN,632 469 2942
77642,NNN NNN NNNN,717 991 1982
77643,NNN NNN NNNN,525 340 6912
77644,NNN NNN NNNN,131 742 2493
77645,NNN NNN NNNN,413 145 3699
77646,NNN NNN NNNN,803 397 6947
77647,NNN NNN NNNN,297 315 8265
77648,NNN NNN NNNN,319 263 7498
77649,NNN NNN NNNN,109 724 0539
77650,NNN NNN NNNN,224 445 8369
77651,NNN NNN NNNN,843 616 9220
77652,NNN NNN NNNN,551 732 6762
77653,NNN NNN NNNN,468 262 9649
77654,NNN NNN NNNN,689 939 6835
77655,nan,nan
77656,NNN NNN NNNN,204 639 3423
77657,NNN NNN NNNN,940 362 7646
77658,NNN NNN NNNN,926 406 8042
77659,NNN NNN NNNN,230 744 5698
77660,NNN NNN NNNN,894 503 0364
77661,NNN NNN NNNN,687 309 3582
77662,NNN NNN NNNN,752 121 0317
77663,NNN NNN NNNN,938 355 8690
77664,NNN NNN NNNN,981 264 0967
77665,NNN NNN NNNN,689 944 8172
77666,NNN NNN NNNN,364 714 5704
77667,NNN NNN NNNN,866 641 1841
77668,NNN NNN NNNN,945 754 7939
77669,NNN NNN NNNN,262 708 6896
77670,NNN NNN NNNN,950 909 3107
77671,nan,nan
77672,NNN NNN NNNN,172 262 9170
77673,NNN NNN NNNN,623 793 7747
77674,NNN NNN NNNN,344 838 4053
77675,NNN NNN NNNN,657 901 5301
77676,NNN NNN NNNN,558 327 5054
77677,NNN NNN NNNN,554 111 8756
77678,NNN NNN NNNN,829 944 9770
77679,NNN NNN NNNN,373 928 7399
77680,NNN NNN NNNN,744 848 8033
77681,NNN NNN NNNN,604 277 9175
77682,NNN NNN NNNN,967 711 1100
77683,NNN NNN NNNN,545 375 8780
77684,NNN NNN NNNN,267 257 0246
77685,NNN NNN NNNN,306 482 5127
77686,NNN NNN NNNN,180 577 3121
77687,NNN NNN NNNN,761 222 3790
77688,NNN NNN NNNN,165 207 1196
77689,NNN NNN NNNN,501 947 1166
77690,NNN NNN NNNN,694 982 0679
77691,NNN NNN NNNN,579 332 7600
77692,NNN NNN NNNN,432 521 1116
77693,NNN NNN NNNN,706 708 4618
77694,NNN NNN NNNN,635 916 2987
77695,NNN NNN NNNN,632 308 1264
77696,NNN NNN NNNN,412 107 9900
77697,NNN NNN NNNN,413 752 8896
77698,NNN NNN NNNN,587 517 2164
77699,NNN NNN NNNN,820 678 0845
77700,NNN NNN NNNN,954 555 5882
77701,NNN NNN NNNN,411 613 1542
77702,NNN NNN NNNN,753 818 2967
77703,NNN NNN NNNN,927 356 5749
77704,NNN NNN NNNN,535 872 9556
77705,NNN NNN NNNN,687 978 7369
77706,NNN NNN NNNN,548 893 5786
77707,NNN NNN NNNN,701 348 6771
77708,NNN NNN NNNN,541 124 3912
77709,NNN NNN NNNN,696 443 1547
77710,NNN NNN NNNN,341 500 7986
77711,NNN NNN NNNN,930 401 8828
77712,NNN NNN NNNN,182 206 8000
77713,NNN NNN NNNN,525 817 8273
77714,NNN NNN NNNN,245 494 8340
77715,NNN NNN NNNN,841 291 6375
77716,NNN NNN NNNN,241 903 6789
77717,NNN NNN NNNN,162 864 2843
77718,NNN NNN NNNN,752 944 8893
77719,NNN NNN NNNN,350 331 0911
77720,NNN NNN NNNN,427 991 1470
77721,NNN NNN NNNN,575 342 9063
77722,NNN NNN NNNN,232 890 7302
77723,NNN NNN NNNN,685 599 5653
77724,NNN NNN NNNN,893 335 7088
77725,NNN NNN NNNN,771 334 5908
77726,NNN NNN NNNN,791 243 1617
77727,NNN NNN NNNN,254 575 3730
77728,NNN NNN NNNN,741 948 8365
77729,NNN NNN NNNN,299 356 8380
77730,NNN NNN NNNN,634 533 1168
77731,NNN NNN NNNN,265 373 1028
77732,NNN NNN NNNN,994 362 2267
77733,NNN NNN NNNN,714 159 6860
77734,NNN NNN NNNN,714 147 2114
77735,NNN NNN NNNN,236 945 7426
77736,NNN NNN NNNN,466 633 4686
77737,NNN NNN NNNN,402 598 1141
77738,NNN NNN NNNN,362 428 2426
77739,NNN NNN NNNN,643 942 6701
77740,NNN NNN NNNN,826 549 6064
77741,NNN NNN NNNN,438 135 1018
77742,NNN NNN NNNN,850 955 2737
77743,NNN NNN NNNN,624 192 6369
77744,NNN NNN NNNN,325 495 5445
77745,NNN NNN NNNN,342 225 2905
77746,NNN NNN NNNN,676 113 3452
77747,NNN NNN NNNN,129 877 9194
77748,NNN NNN NNNN,505 936 7341
77749,nan,nan
77750,NNN NNN NNNN,369 732 8745
77751,NNN NNN NNNN,797 733 6318
77752,NNN NNN NNNN,749 487 6189
77753,NNN NNN NNNN,890 432 6538
77754,NNN NNN NNNN,621 891 9433
77755,NNN NNN NNNN,257 340 4256
77756,NNN NNN NNNN,164 166 9403
77757,NNN NNN NNNN,601 676 3365
77758,NNN NNN NNNN,293 485 5304
77759,nan,nan
77760,NNN NNN NNNN,516 658 2848
77761,NNN NNN NNNN,984 919 7625
77762,NNN NNN NNNN,681 506 3256
77763,NNN NNN NNNN,298 616 2811
77764,NNN NNN NNNN,561 394 4448
77765,NNN NNN NNNN,922 837 9425
77766,NNN NNN NNNN,922 379 7983
77767,NNN NNN NNNN,912 499 9782
77768,nan,nan
77769,NNN NNN NNNN,952 483 6354
77770,NNN NNN NNNN,998 961 8448
77771,NNN NNN NNNN,187 952 7229
77772,NNN NNN NNNN,445 445 1865
77773,NNN NNN NNNN,132 225 4862
77774,NNN NNN NNNN,439 804 6009
77775,NNN NNN NNNN,441 113 5744
77776,nan,nan
77777,NNN NNN NNNN,754 392 7186
77778,NNN NNN NNNN,620 308 3376
77779,NNN NNN NNNN,622 319 0146
77780,nan,nan
77781,NNN NNN NNNN,322 363 8116
77782,NNN NNN NNNN,841 372 4310
77783,NNN NNN NNNN,646 401 3217
77784,NNN NNN NNNN,934 797 3512
77785,NNN NNN NNNN,497 304 4947
77786,NNN NNN NNNN,845 170 1955
77787,NNN NNN NNNN,623 452 6329
77788,NNN NNN NNNN,200 724 3262
77789,NNN NNN NNNN,834 542 9610
77790,NNN NNN NNNN,911 512 4035
77791,NNN NNN NNNN,160 819 4485
77792,NNN NNN NNNN,528 678 9720
77793,NNN NNN NNNN,329 149 9197
77794,NNN NNN NNNN,812 997 8226
77795,NNN NNN NNNN,158 657 1842
77796,NNN NNN NNNN,530 731 5652
77797,nan,nan
77798,NNN NNN NNNN,479 838 2801
77799,NNN NNN NNNN,157 321 8356
77800,NNN NNN NNNN,888 828 4559
77801,NNN NNN NNNN,797 676 0011
77802,NNN NNN NNNN,678 787 9989
77803,NNN NNN NNNN,983 204 5054
77804,nan,nan
77805,NNN NNN NNNN,135 572 4605
77806,NNN NNN NNNN,203 992 7322
77807,NNN NNN NNNN,742 813 9057
77808,NNN NNN NNNN,855 606 1407
77809,NNN NNN NNNN,247 333 0404
77810,NNN NNN NNNN,142 451 4730
77811,NNN NNN NNNN,482 319 3334
77812,NNN NNN NNNN,272 877 9204
77813,NNN NNN NNNN,532 141 1490
77814,NNN NNN NNNN,843 760 2575
77815,NNN NNN NNNN,514 693 2518
77816,NNN NNN NNNN,134 775 4624
77817,NNN NNN NNNN,880 427 8953
77818,NNN NNN NNNN,839 614 5265
77819,NNN NNN NNNN,451 583 4758
77820,NNN NNN NNNN,600 652 3859
77821,NNN NNN NNNN,772 908 8559
77822,NNN NNN NNNN,180 713 7203
77823,NNN NNN NNNN,918 960 5284
77824,NNN NNN NNNN,642 368 9395
77825,NNN NNN NNNN,160 904 8089
77826,NNN NNN NNNN,157 305 1587
77827,NNN NNN NNNN,137 281 1757
77828,NNN NNN NNNN,253 536 4795
77829,NNN NNN NNNN,780 776 8049
77830,NNN NNN NNNN,583 848 9918
77831,NNN NNN NNNN,318 387 3314
77832,NNN NNN NNNN,150 589 2541
77833,nan,nan
77834,NNN NNN NNNN,141 995 2436
77835,NNN NNN NNNN,895 221 4862
77836,NNN NNN NNNN,294 663 1452
77837,NNN NNN NNNN,953 805 3201
77838,NNN NNN NNNN,388 618 4744
77839,NNN NNN NNNN,534 269 4884
77840,NNN NNN NNNN,791 510 1738
77841,NNN NNN NNNN,744 595 0177
77842,NNN NNN NNNN,840 690 2355
77843,NNN NNN NNNN,736 392 4054
